customer_id,prob,default
100073,0.05751598781704294,0
100074,0.1846484324696245,0
100075,0.052286140494578595,0
100076,0.025835240487087057,0
100077,0.13997020384282974,0
100078,0.0514204215504687,0
100079,0.04250331933986996,0
100080,0.14866802044794547,0
100081,0.5065390612831252,1
100082,0.023556652834861663,0
100083,0.19474152986873874,0
100084,0.09051181438559623,0
100085,0.05715932993253096,0
100086,0.12245066531694176,0
100087,0.20728916044804346,0
100088,0.07434919633410152,0
100089,0.058098079346565495,0
100090,0.1205342959752364,0
100091,0.021693983041272992,0
100092,0.02452312598047566,0
100093,0.06568810717771648,0
100094,0.07979672524940579,0
100095,0.04721679845011,0
100096,0.07021919185907861,0
100097,0.032979589739089536,0
100098,0.08245020678986688,0
100099,0.21897231154003266,0
100100,0.3600928542198002,0
100101,0.06487590970776291,0
100102,0.06946581665345834,0
100103,0.1384509436843569,0
100104,0.041263966061726554,0
100105,0.053696707848390965,0
100106,0.02051170175534441,0
100107,0.05902249471566786,0
100108,0.0425804157801497,0
100109,0.042902354989024165,0
100110,0.08452693092759143,0
100111,0.06464325792945036,0
100112,0.07441223361088821,0
100113,0.08279868791383732,0
100114,0.14559561217350603,0
100115,0.042370285562507284,0
100116,0.058875447421904904,0
100117,0.08950511678217536,0
100118,0.15276717388394473,0
100119,0.13934661481190477,0
100120,0.03989382182738505,0
100121,0.03923394152473904,0
100122,0.03725548849130282,0
100123,0.09776462860575952,0
100124,0.02986228632514425,0
100125,0.03069248810029874,0
100126,0.2637693226912374,0
100127,0.017281727320954086,0
100128,0.038687474795433996,0
100129,0.043764763368432456,0
100130,0.020862333956466025,0
100131,0.12363503705187232,0
100132,0.05737928232801994,0
100133,0.06753978947561534,0
100134,0.09384299663794275,0
100135,0.06261672980439693,0
100136,0.056116015250371194,0
100137,0.050557412029351635,0
100138,0.044189270843740296,0
100139,0.11360611968673831,0
100140,0.07487015353533472,0
100141,0.1901350349795113,0
100142,0.11742928140148261,0
100143,0.10285896192712828,0
100144,0.04456344011562152,0
100145,0.34447673531367895,0
100146,0.2694608466472336,0
100147,0.0531459822541914,0
100148,0.11402169903667264,0
100149,0.2765811261852823,0
100150,0.060372979010552046,0
100151,0.03656125792751773,0
100152,0.10003820112944162,0
100153,0.02016888160842676,0
100154,0.2132989763358996,0
100155,0.12423458805940998,0
100156,0.042999528053511406,0
100157,0.08518719068592154,0
100158,0.03709201522247762,0
100159,0.023316984806538606,0
100160,0.0735164486930499,0
100161,0.07072231805299879,0
100162,0.041167889516756664,0
100163,0.09184966432841488,0
100164,0.06631153979633571,0
100165,0.22965222366732116,0
100166,0.25145532736409293,0
100167,0.4632373512275654,0
100168,0.03981419905517566,0
100169,0.02886893035540811,0
100170,0.02784745377794657,0
100171,0.20801033542346606,0
100172,0.0525182023480577,0
100173,0.09825157475245844,0
100174,0.07206872334691003,0
100175,0.05350367818445939,0
100176,0.07892829011756208,0
100177,0.04051053114476184,0
100178,0.028623693793563956,0
100179,0.04420499657483125,0
100180,0.07045589917660582,0
100181,0.04705515988621979,0
100182,0.12653091044206805,0
100183,0.07920605222753234,0
100184,0.16563855022617205,0
100185,0.045191122414189946,0
100186,0.02548637742995726,0
100187,0.19323387151660162,0
100188,0.09732265459838949,0
100189,0.04660358493777014,0
100190,0.026448562506985306,0
100191,0.05367192678090707,0
100192,0.1648049341974132,0
100193,0.10342791950522084,0
100194,0.061191744225491236,0
100195,0.04373485762094919,0
100196,0.3076410180656731,0
100197,0.2351275369340315,0
100198,0.0736185938005508,0
100199,0.04394751855308752,0
100200,0.10513585558638286,0
100201,0.04599222117507553,0
100202,0.02787666396892009,0
100203,0.1364488848841256,0
100204,0.04179137881802377,0
100205,0.017236087046241477,0
100206,0.09710634735359601,0
100207,0.024057135946780987,0
100208,0.08926908833699769,0
100209,0.10652570666784934,0
100210,0.07447754748740898,0
100211,0.024471329661873525,0
100212,0.019353216376859928,0
100213,0.031949042844811607,0
100214,0.10382952018223292,0
100215,0.0511183099159322,0
100216,0.13752759760490338,0
100217,0.2324453845401193,0
100218,0.016834238644958716,0
100219,0.036359707932067914,0
100220,0.09803437939006981,0
100221,0.0232710179769497,0
100222,0.10394572472832943,0
100223,0.19508070979011702,0
100224,0.07622780384097555,0
100225,0.05719386396201477,0
100226,0.15048759614532045,0
100227,0.02354740888546809,0
100228,0.050316014698733084,0
100229,0.02497245294045254,0
100230,0.09135670782918769,0
100231,0.18710297371738427,0
100232,0.023485221454301212,0
100233,0.024758506550906483,0
100234,0.03556713765252134,0
100235,0.0966370477912965,0
100236,0.05136934511799839,0
100237,0.12561627092882804,0
100238,0.13564134266232833,0
100239,0.05897696782306857,0
100240,0.15740952445338885,0
100241,0.018061386256219395,0
100242,0.18767759841230766,0
100243,0.0260422309221248,0
100244,0.08760334411145958,0
100245,0.13937801317634985,0
100246,0.08888200634262229,0
100247,0.0535439000379548,0
100248,0.08785380833786087,0
100249,0.05621288252123539,0
100250,0.10983309829460904,0
100251,0.07364912069920915,0
100252,0.022499684433502098,0
100253,0.10878711651656268,0
100254,0.06248406710593789,0
100255,0.02408110544851877,0
100256,0.04953497834014338,0
100257,0.07101184275601076,0
100258,0.07497539284498829,0
100259,0.04479429426081432,0
100260,0.2391979313167285,0
100261,0.07648765179778119,0
100262,0.06504233362674844,0
100263,0.10384436621322844,0
100264,0.09514438987045186,0
100265,0.39610698860713667,0
100266,0.0607030631990151,0
100267,0.09545071875053103,0
100268,0.030465343287020073,0
100269,0.10544894682172172,0
100270,0.15933634151962192,0
100271,0.14584691839749997,0
100272,0.03843249928879175,0
100273,0.07133428302483402,0
100274,0.2731153179360506,0
100275,0.0767987441880785,0
100276,0.08527865994189335,0
100277,0.07797864654187103,0
100278,0.13479750174522634,0
100279,0.048374860761546214,0
100280,0.03583330387884417,0
100281,0.042842860542126694,0
100282,0.037722338996855447,0
100283,0.044887800053911346,0
100284,0.09590202384857782,0
100285,0.0587568110043085,0
100286,0.1973060581850516,0
100287,0.09773012744448041,0
100288,0.11816127987586311,0
100289,0.10959596648309954,0
100290,0.08843984796091484,0
100291,0.08353637927831101,0
100292,0.0746086289121795,0
100293,0.14411950631116602,0
100294,0.2083702852608875,0
100295,0.0903421081822968,0
100296,0.12306561663799241,0
100297,0.02719515213222429,0
100298,0.021421088436624266,0
100299,0.026142322468730207,0
100300,0.06517550338137976,0
100301,0.15197161887953986,0
100302,0.17849142633532683,0
100303,0.04496010717617902,0
100304,0.04359399784088122,0
100305,0.2667422970133249,0
100306,0.028633197558936976,0
100307,0.038803643135379935,0
100308,0.04061663431204707,0
100309,0.04888100796794505,0
100310,0.09743921612881683,0
100311,0.09327223944487173,0
100312,0.11864611883100339,0
100313,0.01684947282700065,0
100314,0.09777967341655858,0
100315,0.1589585720577557,0
100316,0.054763049465384205,0
100317,0.24691074236002117,0
100318,0.3823139560267639,0
100319,0.07707650356459231,0
100320,0.07059274981286434,0
100321,0.06037212131289766,0
100322,0.16622018156724958,0
100323,0.08415033158113079,0
100324,0.1800598851900585,0
100325,0.18682421240332253,0
100326,0.07989708994694482,0
100327,0.056196715774964746,0
100328,0.05986751502383916,0
100329,0.03298655555672322,0
100330,0.04338920288448437,0
100331,0.10149852553417779,0
100332,0.08374946774133658,0
100333,0.3242212730248361,0
100334,0.02318945188649203,0
100335,0.10767103623306899,0
100336,0.01442184818584764,0
100337,0.07316451712163699,0
100338,0.029730855741828537,0
100339,0.43944023384367054,0
100340,0.1792721230710425,0
100341,0.032028337585835946,0
100342,0.01056450491508101,0
100343,0.11205791601808929,0
100344,0.06124483208449162,0
100345,0.24162572166122978,0
100346,0.08030184358799346,0
100347,0.14382570387718197,0
100348,0.42431557502564143,0
100349,0.0617296375262856,0
100350,0.06079951081445582,0
100351,0.03883378001827705,0
100352,0.040330890148560776,0
100353,0.033291273468252086,0
100354,0.10415373954253654,0
100355,0.18852426801461453,0
100356,0.09025587810334808,0
100357,0.048989461326335665,0
100358,0.03797364094086788,0
100359,0.08681509160800786,0
100360,0.07152318213202448,0
100361,0.020912638192916687,0
100362,0.1705608184820945,0
100363,0.04551519370663591,0
100364,0.23677351261627597,0
100365,0.061851945759673725,0
100366,0.0672100746753129,0
100367,0.07646096686579838,0
100368,0.5498767161161219,1
100369,0.13316638827775124,0
100370,0.21669002464895626,0
100371,0.04644657389457019,0
100372,0.04507782514916139,0
100373,0.0466462751447087,0
100374,0.05223432390787596,0
100375,0.18977534797573153,0
100376,0.564137896017543,1
100377,0.08044693921467258,0
100378,0.0764264551874991,0
100379,0.033239455260713285,0
100380,0.4029334980595236,0
100381,0.11177497781104075,0
100382,0.050610700666360885,0
100383,0.04884704111862449,0
100384,0.09781825722391169,0
100385,0.07044482436366757,0
100386,0.1346476625531943,0
100387,0.1679689682203677,0
100388,0.039748976896496174,0
100389,0.19054063852231762,0
100390,0.0974707728714672,0
100391,0.026044974689571343,0
100392,0.05277557446319585,0
100393,0.07198129665502773,0
100394,0.3238823086052288,0
100395,0.06381270895733815,0
100396,0.12495164042004606,0
100397,0.02165838443422462,0
100398,0.20315608667126278,0
100399,0.03132392990430407,0
100400,0.055778732519598334,0
100401,0.04116836945050753,0
100402,0.046745126738347624,0
100403,0.19360174909358144,0
100404,0.1275001897164137,0
100405,0.11420524297378995,0
100406,0.034080199813437136,0
100407,0.12173211253562391,0
100408,0.21062244760093052,0
100409,0.022146968892298044,0
100410,0.07037046696086505,0
100411,0.06461522871489948,0
100412,0.0446212955804843,0
100413,0.07594148243038802,0
100414,0.06512242335651926,0
100415,0.18084331729293998,0
100416,0.3004219666665825,0
100417,0.1385998220116401,0
100418,0.02799052573223643,0
100419,0.23665218038135777,0
100420,0.13778223847843749,0
100421,0.14458890318682524,0
100422,0.0492523728447934,0
100423,0.15557686491571968,0
100424,0.21805493304591952,0
100425,0.028001726089255535,0
100426,0.22722351211223862,0
100427,0.11644494284422895,0
100428,0.02830694653636766,0
100429,0.06105884634874828,0
100430,0.07406577408630467,0
100431,0.05306993476086727,0
100432,0.138465264391994,0
100433,0.018128743402113692,0
100434,0.04388048588984543,0
100435,0.15739962272274138,0
100436,0.29628729086300376,0
100437,0.19010614765302186,0
100438,0.06873535326461214,0
100439,0.14287990253203112,0
100440,0.014255535959058178,0
100441,0.0925432488787884,0
100442,0.03619838263704006,0
100443,0.03581005755135381,0
100444,0.03880195455080506,0
100445,0.22672159809717615,0
100446,0.23493751497830018,0
100447,0.017453872867316603,0
100448,0.07871685529530138,0
100449,0.14174296005991407,0
100450,0.05191049394003276,0
100451,0.22357789688966026,0
100452,0.033051349887711565,0
100453,0.08302052361976131,0
100454,0.0700795823055273,0
100455,0.3044076725686841,0
100456,0.36616193189848567,0
100457,0.045598409362046524,0
100458,0.059910996549096124,0
100459,0.11090914175559442,0
100460,0.04977653160780092,0
100461,0.2810164353519863,0
100462,0.22987030304256167,0
100463,0.04843663663325605,0
100464,0.19501406808006394,0
100465,0.104741895882175,0
100466,0.038481749447954246,0
100467,0.05842612029055062,0
100468,0.021291354065820674,0
100469,0.03653662177173484,0
100470,0.06086967177007757,0
100471,0.19800874360686394,0
100472,0.17491213233053446,0
100473,0.07741706395264454,0
100474,0.15385082462239416,0
100475,0.14209348942499045,0
100476,0.03924317757354793,0
100477,0.021410454207253342,0
100478,0.05413882083771313,0
100479,0.11541021007312675,0
100480,0.14353009487724494,0
100481,0.14804549130817124,0
100482,0.11518848529023444,0
100483,0.04367937813743935,0
100484,0.10425794190889857,0
100485,0.043690362700858125,0
100486,0.05860094173632115,0
100487,0.16261262052651396,0
100488,0.112144883869503,0
100489,0.2236341568479012,0
100490,0.03229572868097008,0
100491,0.06553757431810497,0
100492,0.06888699100059985,0
100493,0.06633311344026561,0
100494,0.04297044259192906,0
100495,0.13803895419908743,0
100496,0.1425671167683781,0
100497,0.1431903026584569,0
100498,0.07325527233367102,0
100499,0.044741733639561854,0
100500,0.06356413551440773,0
100501,0.2085862686988496,0
100502,0.043074042739763584,0
100503,0.03969569299384621,0
100504,0.06396900873594105,0
100505,0.0681469137717572,0
100506,0.03720795776211943,0
100507,0.027054968473729978,0
100508,0.06969509374764184,0
100509,0.08654587756407124,0
100510,0.041039396999011,0
100511,0.023515618056444608,0
100512,0.03782341677777794,0
100513,0.07605221676345958,0
100514,0.030852380602947857,0
100515,0.131848985010032,0
100516,0.05614609313603544,0
100517,0.1360645861265156,0
100518,0.08108592765547161,0
100519,0.03089968403437878,0
100520,0.07567935194245635,0
100521,0.0573786028643805,0
100522,0.14457162142757868,0
100523,0.021484592677942616,0
100524,0.23260449392887783,0
100525,0.1139831004302336,0
100526,0.13275791700537118,0
100527,0.0325412671966512,0
100528,0.08527630248839775,0
100529,0.10528435643786449,0
100530,0.03461068984369134,0
100531,0.11102971589386645,0
100532,0.026252627580739277,0
100533,0.024537805965259837,0
100534,0.012320320290300652,0
100535,0.10635458377842094,0
100536,0.019489760181744115,0
100537,0.07112464772049525,0
100538,0.1954737882849211,0
100539,0.037164297643770265,0
100540,0.11627449670297967,0
100541,0.1612091508399659,0
100542,0.08213289818717492,0
100543,0.20495703214200636,0
100544,0.03540022853889163,0
100545,0.03247056947343758,0
100546,0.0830569339757768,0
100547,0.08009454705617397,0
100548,0.11633186896689685,0
100549,0.08036415231483977,0
100550,0.05956684746100413,0
100551,0.08246136483882094,0
100552,0.03284526466350793,0
100553,0.07205327982937278,0
100554,0.038161545668290275,0
100555,0.05972921819868012,0
100556,0.023865714674938917,0
100557,0.12281036571570068,0
100558,0.11090149076246959,0
100559,0.0981726353721443,0
100560,0.025614287879252427,0
100561,0.10073608891320483,0
100562,0.10167882775656778,0
100563,0.37406959129147554,0
100564,0.06178156830108514,0
100565,0.2331600068724646,0
100566,0.021332027784313125,0
100567,0.17966838557980636,0
100568,0.16774694820721953,0
100569,0.326528036272054,0
100570,0.10135117362111203,0
100571,0.047793616024981556,0
100572,0.04069923370693218,0
100573,0.10124499110651383,0
100574,0.059955586020368046,0
100575,0.20345312867963006,0
100576,0.06795227480332817,0
100577,0.09673507459442594,0
100578,0.4179877841051546,0
100579,0.10908955313295106,0
100580,0.04094564810116972,0
100581,0.0396412122626327,0
100582,0.21605557360690927,0
100583,0.2428730261438087,0
100584,0.0646879509462215,0
100585,0.06862125658526086,0
100586,0.05509064651782966,0
100587,0.09262660037750564,0
100588,0.053210694797197054,0
100589,0.03591234428212465,0
100590,0.021741152536154617,0
100591,0.010525555913160407,0
100592,0.050934993848886716,0
100593,0.047042600713646576,0
100594,0.04349796917526669,0
100595,0.08553197577606779,0
100596,0.25724443557960663,0
100597,0.12241350163499086,0
100598,0.27236823788621595,0
100599,0.0334701334453478,0
100600,0.03079773319275044,0
100601,0.09704710770594138,0
100602,0.034880981386295265,0
100603,0.339109481221698,0
100604,0.3150021023715468,0
100605,0.12131450969384404,0
100606,0.11140070835301064,0
100607,0.02697385168470322,0
100608,0.040745569924430625,0
100609,0.030860227858757007,0
100610,0.06780551748046959,0
100611,0.11181674032622602,0
100612,0.05466112061534734,0
100613,0.18914351750410335,0
100614,0.053472415708943496,0
100615,0.02886080995839156,0
100616,0.050375410262993,0
100617,0.15134047073374554,0
100618,0.055185653818907415,0
100619,0.2530156312159731,0
100620,0.12621262223776836,0
100621,0.20153046592323928,0
100622,0.4278933838481653,0
100623,0.0851654397064722,0
100624,0.1502720266999093,0
100625,0.04714205912173268,0
100626,0.11912750658829957,0
100627,0.053140663994294346,0
100628,0.027276229556421193,0
100629,0.12020766995471063,0
100630,0.09484555355198242,0
100631,0.15558574360870767,0
100632,0.19515210405307729,0
100633,0.056465040556603056,0
100634,0.04164701187054134,0
100635,0.031323041649185486,0
100636,0.04342931802830799,0
100637,0.30464577922282,0
100638,0.10566013492767494,0
100639,0.15074135919447448,0
100640,0.022001125227429138,0
100641,0.017737636869153372,0
100642,0.04685073058877666,0
100643,0.06023973868552937,0
100644,0.06611178104998228,0
100645,0.14542035294259772,0
100646,0.01733295044446676,0
100647,0.028296560172509904,0
100648,0.016973849275659647,0
100649,0.10139898947832585,0
100650,0.04019467301700177,0
100651,0.019546615194497047,0
100652,0.036191667930199185,0
100653,0.047903701863965586,0
100654,0.265279180293777,0
100655,0.04010418923030668,0
100656,0.03706675621162286,0
100657,0.07185997727101358,0
100658,0.08346932528530436,0
100659,0.15533823620530648,0
100660,0.113409617722731,0
100661,0.07816678130502579,0
100662,0.20671911723805547,0
100663,0.06363972421785527,0
100664,0.08841336126538733,0
100665,0.01562998725264331,0
100666,0.08864028994795323,0
100667,0.02842115453060552,0
100668,0.038753242816547254,0
100669,0.049188125555604915,0
100670,0.03472144366376741,0
100671,0.05376542113752064,0
100672,0.07472272367253231,0
100673,0.017464540343277046,0
100674,0.14133272404582636,0
100675,0.05985226443652707,0
100676,0.35265936172885826,0
100677,0.09580140560836925,0
100678,0.05061127029496573,0
100679,0.1429706613125473,0
100680,0.13517523020339944,0
100681,0.14828996218471002,0
100682,0.10161950925887035,0
100683,0.05896631332097098,0
100684,0.07262687924587248,0
100685,0.0818440495998558,0
100686,0.10326800807378549,0
100687,0.10836961651666163,0
100688,0.09582261287357283,0
100689,0.1459536861907842,0
100690,0.15664786904608985,0
100691,0.07859554243274583,0
100692,0.0464134318101155,0
100693,0.017190849692466023,0
100694,0.06629155906516557,0
100695,0.107920764002171,0
100696,0.11420158531689296,0
100697,0.06672944071186665,0
100698,0.09455416284172165,0
100699,0.2410389055044106,0
100700,0.14360510795224252,0
100701,0.1430751035627239,0
100702,0.13440514331133663,0
100703,0.019678346563844724,0
100704,0.08805817969872169,0
100705,0.042376586289724655,0
100706,0.03683238870115407,0
100707,0.08585815771402361,0
100708,0.1722102917428543,0
100709,0.027366866596857862,0
100710,0.06524240484877036,0
100711,0.08630844248090754,0
100712,0.13109734744288357,0
100713,0.04759923856441621,0
100714,0.03973928201534748,0
100715,0.07149082831142756,0
100716,0.12624090210993474,0
100717,0.034894405049099984,0
100718,0.04104730913223206,0
100719,0.23193229829491102,0
100720,0.13374874134148115,0
100721,0.10049152539645624,0
100722,0.04487426795588935,0
100723,0.21516458919544285,0
100724,0.02316450621313365,0
100725,0.026839528160121837,0
100726,0.25479227106014907,0
100727,0.13552262334397727,0
100728,0.1099554479420188,0
100729,0.14109329133524098,0
100730,0.09878282780050093,0
100731,0.06343355137658456,0
100732,0.07685919517229484,0
100733,0.04849643630262735,0
100734,0.08371098295774856,0
100735,0.031073710226557628,0
100736,0.19045262566312826,0
100737,0.1471008731647004,0
100738,0.04451479179410025,0
100739,0.2431760529172011,0
100740,0.05670398097129597,0
100741,0.17855551016879642,0
100742,0.05927767562918468,0
100743,0.11377435428772208,0
100744,0.07901307161993128,0
100745,0.04937647420548056,0
100746,0.08567777068043485,0
100747,0.017033893145127346,0
100748,0.06681071198866011,0
100749,0.02496243567213236,0
100750,0.021949715024187674,0
100751,0.09700824953586377,0
100752,0.03747013250699966,0
100753,0.17508902051360234,0
100754,0.11969961614479747,0
100755,0.059139975445755395,0
100756,0.14332197459675483,0
100757,0.028721760860066788,0
100758,0.06013148211227984,0
100759,0.06305717563692126,0
100760,0.07690293385648898,0
100761,0.13289332290348688,0
100762,0.11417381927532698,0
100763,0.024087222565076043,0
100764,0.010874635566454634,0
100765,0.22978155451464488,0
100766,0.11273437274382637,0
100767,0.039365434801305235,0
100768,0.07306555547358203,0
100769,0.025183651461826533,0
100770,0.13579121504535827,0
100771,0.07965063014485192,0
100772,0.02788660591446127,0
100773,0.06173575790620621,0
100774,0.07825973417472425,0
100775,0.14882083168467078,0
100776,0.09071887121134097,0
100777,0.05740266554885678,0
100778,0.047213978615044026,0
100779,0.19930527655538033,0
100780,0.05358849881402618,0
100781,0.25763676067826446,0
100782,0.09359309587647224,0
100783,0.13492136861879522,0
100784,0.04317067992178519,0
100785,0.016679501071785247,0
100786,0.24331143844449643,0
100787,0.07462807641827601,0
100788,0.08767223988967124,0
100789,0.07100648356244131,0
100790,0.09365969351650481,0
100791,0.06028161885743685,0
100792,0.026665372462711334,0
100793,0.06019940721013812,0
100794,0.12692533825166616,0
100795,0.03852038662283494,0
100796,0.17733811379783246,0
100797,0.05899666534580057,0
100798,0.022314237958355347,0
100799,0.17058321793299802,0
100800,0.022517170408893502,0
100801,0.0911600816511545,0
100802,0.20773804914189137,0
100803,0.04337270439358377,0
100804,0.06726144839099625,0
100805,0.020699833228610014,0
100806,0.033945657699890636,0
100807,0.024568583173790487,0
100808,0.0945480265655438,0
100809,0.123901213431198,0
100810,0.029378828504227426,0
100811,0.1270068844520568,0
100812,0.038994923391041006,0
100813,0.03266141473008344,0
100814,0.07672929662979983,0
100815,0.03713470530918059,0
100816,0.031072641719963958,0
100817,0.070243099088777,0
100818,0.06373018637129745,0
100819,0.11894559197935786,0
100820,0.02517376172155458,0
100821,0.07428013728965331,0
100822,0.08058578362527571,0
100823,0.09848624797489741,0
100824,0.03290106612156733,0
100825,0.07484063929719874,0
100826,0.10745913351054391,0
100827,0.08911842166162927,0
100828,0.08052720636773442,0
100829,0.14566530648339138,0
100830,0.12281167977268476,0
100831,0.04148980648356145,0
100832,0.01973476490937221,0
100833,0.07380903782507559,0
100834,0.08955842782387707,0
100835,0.05379614206326898,0
100836,0.13060106499695456,0
100837,0.03268678619902852,0
100838,0.03649256034801181,0
100839,0.05475622186494475,0
100840,0.02599276414837221,0
100841,0.17290382067639296,0
100842,0.2605459366594429,0
100843,0.20089682676867615,0
100844,0.11577952707886378,0
100845,0.06593026506466844,0
100846,0.22209035062206758,0
100847,0.010960360538048348,0
100848,0.04920361780287426,0
100849,0.043338959619493536,0
100850,0.033969830371362614,0
100851,0.09812711568672802,0
100852,0.08078428258529659,0
100853,0.26776043023414225,0
100854,0.08962424915341259,0
100855,0.11547763740550362,0
100856,0.0736646106707338,0
100857,0.16019934676288347,0
100858,0.09805320133535493,0
100859,0.08772846954579401,0
100860,0.09458381549672884,0
100861,0.050523195138004795,0
100862,0.11798854406001252,0
100863,0.08946984173264369,0
100864,0.05968414743167499,0
100865,0.045371399988908316,0
100866,0.07511187711385636,0
100867,0.1092559131182367,0
100868,0.048542862404784864,0
100869,0.09157987901785482,0
100870,0.044221910649295086,0
100871,0.019316719193780474,0
100872,0.05721032853976525,0
100873,0.04190249943583556,0
100874,0.2845965038059702,0
100875,0.17081456692637637,0
100876,0.11702642622232329,0
100877,0.017334479927796027,0
100878,0.1168422131167742,0
100879,0.3676925516567406,0
100880,0.04757421814916531,0
100881,0.07318764889398181,0
100882,0.214297825096503,0
100883,0.040440763435568745,0
100884,0.10615700269790466,0
100885,0.05682079818684227,0
100886,0.06298797774738057,0
100887,0.07539039093542459,0
100888,0.10342640433839144,0
100889,0.08971542266078478,0
100890,0.07323469068144665,0
100891,0.10362211468345082,0
100892,0.027440860267707656,0
100893,0.05487257766812717,0
100894,0.05636050078368341,0
100895,0.23676571550096875,0
100896,0.054058449082018185,0
100897,0.2523916297491392,0
100898,0.04353622210500959,0
100899,0.030426497633986586,0
100900,0.2326797785086911,0
100901,0.09629227386204736,0
100902,0.09333918300127805,0
100903,0.03464512915043664,0
100904,0.04163911192562604,0
100905,0.07612391894771216,0
100906,0.06287178253275058,0
100907,0.09816622124429047,0
100908,0.07583584271924786,0
100909,0.12528359502009434,0
100910,0.1326176653094359,0
100911,0.02988057989889775,0
100912,0.12838472011439592,0
100913,0.07391959877425335,0
100914,0.15920356385406131,0
100915,0.10845081723762603,0
100916,0.12493371531676781,0
100917,0.023987978896114634,0
100918,0.34692609170395255,0
100919,0.3245374837076878,0
100920,0.01873995052146913,0
100921,0.11835837899183747,0
100922,0.10153695194370185,0
100923,0.136171383695235,0
100924,0.0633589441868199,0
100925,0.028882922446045046,0
100926,0.028930152241546932,0
100927,0.47220687410574996,0
100928,0.0565490103775182,0
100929,0.016573342070265562,0
100930,0.043425300755189855,0
100931,0.19057362233552744,0
100932,0.1012542953595689,0
100933,0.10823856304879569,0
100934,0.13440355404644846,0
100935,0.09098456834722612,0
100936,0.12110736045675917,0
100937,0.2576948399389149,0
100938,0.11280135243399345,0
100939,0.044811221674793775,0
100940,0.2050068645659146,0
100941,0.25240562567009805,0
100942,0.02849473233833626,0
100943,0.06191978893341537,0
100944,0.026419735467726378,0
100945,0.13270815753251722,0
100946,0.19835456304441865,0
100947,0.06702277867402794,0
100948,0.35433182878352776,0
100949,0.08570320388780853,0
100950,0.06152258952244352,0
100951,0.06748734891060663,0
100952,0.12848147577221483,0
100953,0.1679428881972921,0
100954,0.10197610276702418,0
100955,0.07187557371487256,0
100956,0.14859625302220886,0
100957,0.017700817054761335,0
100958,0.22427750473851152,0
100959,0.03328486568696601,0
100960,0.17364077256340796,0
100961,0.040108454782571384,0
100962,0.02909990169141347,0
100963,0.020971055675470696,0
100964,0.072425982932668,0
100965,0.10375124447391514,0
100966,0.04948620099733415,0
100967,0.21516710119086305,0
100968,0.06765445554628122,0
100969,0.025316167906095415,0
100970,0.26856378801884734,0
100971,0.023968533176314373,0
100972,0.019285014451634597,0
100973,0.18667550815343972,0
100974,0.0797598186645659,0
100975,0.0362515036892954,0
100976,0.11496703396259592,0
100977,0.06025958304560408,0
100978,0.0889337516635116,0
100979,0.03150259406767102,0
100980,0.10964984092145179,0
100981,0.2064015692272562,0
100982,0.4064145496422519,0
100983,0.11932543340414062,0
100984,0.2593554237413752,0
100985,0.1334227179742015,0
100986,0.18172540683060462,0
100987,0.15423298713860015,0
100988,0.14008911393072573,0
100989,0.12259861448650879,0
100990,0.05787703825806063,0
100991,0.03482944472984996,0
100992,0.06140781903193702,0
100993,0.07529869974603738,0
100994,0.5074766212413296,1
100995,0.09309123493900433,0
100996,0.09714897483158388,0
100997,0.1143232456062558,0
100998,0.3289864683307351,0
